time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.2400000000000024,-3.63559094125,-1.35957867415,20.9625107298,6.04911071567,0.212145825374,0.0,-3.59123558615,-2.33850140035,5.30441593282,-0.150040973051,0.065581978387,0.0,471.02659082288193,471.6577336882736,470.8198652057899,472.7229882046899
3.3000000000000025,-3.85577065048,-1.50475523928,21.2832547709,6.0450038841,0.216952668477,0.0,-3.748464632,-2.50095653498,5.3859410615,-0.126974297724,0.0746806895628,0.0,478.48149173559176,479.17700168222586,478.12240476559657,479.85963631181335
3.3600000000000025,-4.08556464874,-1.65981115742,21.6091237633,6.04704417177,0.221456520324,0.0,-3.91169345818,-2.6672203982,5.4753437462,-0.0941090706368,0.0714302876138,0.0,483.1282928112369,482.88684830579723,482.77894705777015,485.2419932108582
3.4200000000000026,-4.32428009982,-1.82378294467,21.9360530036,6.04822275618,0.229317385966,0.0,-4.04616190437,-2.79843418833,5.42197764675,-0.0666659900214,0.0909770199481,0.0,438.76353045266006,440.3886798149457,439.1994068710221,441.46417449336167
3.4800000000000026,-4.57233127993,-1.99673883679,22.2643774752,6.04550875532,0.236917135665,0.0,-4.22284594212,-2.96680432188,5.52076176965,-0.055386138146,0.0737023955942,0.0,490.31077787668175,489.03068865364355,488.6174150201364,489.45531795751134
3.5400000000000027,-4.82992022755,-2.17864893357,22.593630272,6.04627027125,0.242050010347,0.0,-4.36395263394,-3.09686567038,5.45411542248,-0.0344142924055,0.0818147568986,0.0,438.88102102224116,439.5586933143501,438.2977989230046,440.0362803865469
3.6000000000000028,-5.09587081435,-2.36814280906,22.9180007246,6.05252025134,0.24996250548,0.0,-4.50178232642,-3.21926780664,5.3582336572,-0.00400393840687,0.0996372011595,0.0,428.76827816989936,430.2868683509684,428.44180888466286,431.02013129541837
3.660000000000003,-5.37070620734,-2.56533330306,23.2383936063,6.05539154077,0.256848271109,0.0,-4.66003410877,-3.35350835725,5.32109389308,-0.0245642880294,0.0879320510634,0.0,450.35553863238925,449.4152321996807,450.1493306703908,448.4821289954729
3.720000000000003,-5.65520143419,-2.77058165175,23.5566154279,6.05390836392,0.263061290875,0.0,-4.82369849211,-3.48820927254,5.28572438346,-0.0263317526333,0.0974035415913,0.0,451.0676756226995,451.83893642945054,451.11312372318883,450.97024941070254
3.780000000000003,-5.94806061293,-2.98261283337,23.8669442157,6.05250496848,0.268936636976,0.0,-4.93897155072,-3.57984150334,5.05919364189,-0.0322880905282,0.0984783338462,0.0,383.6514739175039,383.7633871630676,384.9579316629012,384.3933520513889
